"slot","age","year","unit","season","area","iter","data","units"
"index","5",1989,"unique","all","unique","1",106.881763826365,""
"index","6",1989,"unique","all","unique","1",61.3275622282197,""
"index","7",1989,"unique","all","unique","1",53.7617716516549,""
"index","8",1989,"unique","all","unique","1",1.85049456119124,""
"index","9",1989,"unique","all","unique","1",45.4104061468814,""
"index","10",1989,"unique","all","unique","1",35.2328927984533,""
"index","1",1990,"unique","all","unique","1",2878.8049530046,""
"index","2",1990,"unique","all","unique","1",2580.0981725222,""
"index","3",1990,"unique","all","unique","1",4901.08041220846,""
"index","4",1990,"unique","all","unique","1",379.357787995561,""
"index","5",1990,"unique","all","unique","1",236.702234035573,""
"index","6",1990,"unique","all","unique","1",138.385030739248,""
"index","7",1990,"unique","all","unique","1",38.623239794803,""
"index","8",1990,"unique","all","unique","1",30.1285013675499,""
"index","9",1990,"unique","all","unique","1",15.6621492135704,""
"index","10",1990,"unique","all","unique","1",25.721622497173,""
"index","1",1991,"unique","all","unique","1",1251.75507431625,""
"index","2",1991,"unique","all","unique","1",3401.78290274288,""
"index","3",1991,"unique","all","unique","1",1395.06888715669,""
"index","4",1991,"unique","all","unique","1",1915.28781046777,""
"index","5",1991,"unique","all","unique","1",108.932608587538,""
"index","6",1991,"unique","all","unique","1",56.2110453710996,""
"index","7",1991,"unique","all","unique","1",30.4895155297702,""
"index","8",1991,"unique","all","unique","1",27.8131846772201,""
"index","9",1991,"unique","all","unique","1",21.0473203851712,""
"index","10",1991,"unique","all","unique","1",53.4501514631685,""
"index","1",1992,"unique","all","unique","1",17407.0791007998,""
"index","2",1992,"unique","all","unique","1",3284.44548106059,""
"index","3",1992,"unique","all","unique","1",3673.80368575897,""
"index","4",1992,"unique","all","unique","1",721.102193901826,""
"index","5",1992,"unique","all","unique","1",1109.15686725475,""
"index","6",1992,"unique","all","unique","1",17.0391212337382,""
"index","7",1992,"unique","all","unique","1",58.5662875220611,""
"index","8",1992,"unique","all","unique","1",12.1664595370937,""
"index","9",1992,"unique","all","unique","1",7.25062934326993,""
"index","10",1992,"unique","all","unique","1",15.4180038481322,""
"index","1",1993,"unique","all","unique","1",5203.88376139962,""
"index","2",1993,"unique","all","unique","1",11170.7508217399,""
"index","3",1993,"unique","all","unique","1",591.247629020476,""
"index","4",1993,"unique","all","unique","1",1894.71356497874,""
"index","5",1993,"unique","all","unique","1",731.045511900116,""
"index","6",1993,"unique","all","unique","1",1322.81344196119,""
"index","7",1993,"unique","all","unique","1",50.3536166683497,""
"index","8",1993,"unique","all","unique","1",72.1258822718594,""
"index","9",1993,"unique","all","unique","1",21.7350970590303,""
"index","10",1993,"unique","all","unique","1",100.87687996474,""
"index","1",1994,"unique","all","unique","1",3769.99211729857,""
"index","2",1994,"unique","all","unique","1",2731.03801114472,""
"index","3",1994,"unique","all","unique","1",6508.9662075475,""
"index","4",1994,"unique","all","unique","1",79.8720659782116,""
"index","5",1994,"unique","all","unique","1",368.171890062923,""
"index","6",1994,"unique","all","unique","1",61.7835596246493,""
"index","7",1994,"unique","all","unique","1",347.124837293637,""
"index","8",1994,"unique","all","unique","1",53.4715653476799,""
"index","9",1994,"unique","all","unique","1",12.0229847085508,""
"index","10",1994,"unique","all","unique","1",100.954005530921,""
"index","1",1995,"unique","all","unique","1",7318.68484510881,""
"index","2",1995,"unique","all","unique","1",2405.6688052935,""
"index","3",1995,"unique","all","unique","1",1807.95463826435,""
"index","4",1995,"unique","all","unique","1",1931.28002935458,""
"index","5",1995,"unique","all","unique","1",200.698876600024,""
"index","6",1995,"unique","all","unique","1",270.662967630962,""
"index","7",1995,"unique","all","unique","1",84.9515797392755,""
"index","8",1995,"unique","all","unique","1",153.609910876975,""
"index","9",1995,"unique","all","unique","1",24.1344931676184,""
"index","10",1995,"unique","all","unique","1",48.7918283140767,""
"index","1",1996,"unique","all","unique","1",1592.04064527935,""
"index","2",1996,"unique","all","unique","1",2327.64544403982,""
"index","3",1996,"unique","all","unique","1",489.546529155895,""
"index","4",1996,"unique","all","unique","1",485.297194721039,""
"index","5",1996,"unique","all","unique","1",724.404204592859,""
"index","6",1996,"unique","all","unique","1",93.0410713920805,""
"index","7",1996,"unique","all","unique","1",108.394085462091,""
"index","8",1996,"unique","all","unique","1",31.8776535704372,""
"index","9",1996,"unique","all","unique","1",66.0279707635656,""
"index","10",1996,"unique","all","unique","1",30.3560380288348,""
"index","1",1997,"unique","all","unique","1",16121.700511042,""
"index","2",1997,"unique","all","unique","1",1059.29370017393,""
"index","3",1997,"unique","all","unique","1",819.78404250317,""
"index","4",1997,"unique","all","unique","1",195.925413247087,""
"index","5",1997,"unique","all","unique","1",219.839184522352,""
"index","6",1997,"unique","all","unique","1",158.886962329561,""
"index","7",1997,"unique","all","unique","1",26.8895531976227,""
"index","8",1997,"unique","all","unique","1",15.4994083799387,""
"index","9",1997,"unique","all","unique","1",15.0829237242818,""
"index","10",1997,"unique","all","unique","1",20.569006094818,""
"index","1",1998,"unique","all","unique","1",2802.9422573006,""
"index","2",1998,"unique","all","unique","1",5073.39051456836,""
"index","3",1998,"unique","all","unique","1",190.544022315227,""
"index","4",1998,"unique","all","unique","1",262.466252943484,""
"index","5",1998,"unique","all","unique","1",62.2156141087506,""
"index","6",1998,"unique","all","unique","1",58.6201982268606,""
"index","7",1998,"unique","all","unique","1",105.681604232946,""
"index","8",1998,"unique","all","unique","1",6.5596756271892,""
"index","9",1998,"unique","all","unique","1",15.5605535692318,""
"index","10",1998,"unique","all","unique","1",30.6888812840154,""
"index","1",1999,"unique","all","unique","1",2620.32280485789,""
"index","2",1999,"unique","all","unique","1",1604.70053559236,""
"index","3",1999,"unique","all","unique","1",2006.22375057469,""
"index","4",1999,"unique","all","unique","1",50.6811924890863,""
"index","5",1999,"unique","all","unique","1",124.531749675411,""
"index","6",1999,"unique","all","unique","1",21.2961287101407,""
"index","7",1999,"unique","all","unique","1",14.8184242968031,""
"index","8",1999,"unique","all","unique","1",59.5408346089498,""
"index","9",1999,"unique","all","unique","1",9.01050374567042,""
"index","10",1999,"unique","all","unique","1",40.5963766288863,""
"index","1",2000,"unique","all","unique","1",2848.42080422703,""
"index","2",2000,"unique","all","unique","1",877.997507340817,""
"index","3",2000,"unique","all","unique","1",690.832407809824,""
"index","4",2000,"unique","all","unique","1",367.190328477786,""
"index","5",2000,"unique","all","unique","1",73.6709823468674,""
"index","6",2000,"unique","all","unique","1",24.2801834172089,""
"index","7",2000,"unique","all","unique","1",15.222384325477,""
"index","8",2000,"unique","all","unique","1",2.56313862552512,""
"index","9",2000,"unique","all","unique","1",29.4160333026648,""
"index","10",2000,"unique","all","unique","1",18.5694994871899,""
"index","1",2001,"unique","all","unique","1",2083.59834415578,""
"index","2",2001,"unique","all","unique","1",1359.13450015038,""
"index","3",2001,"unique","all","unique","1",460.014882007314,""
"index","4",2001,"unique","all","unique","1",469.712610073185,""
"index","5",2001,"unique","all","unique","1",235.721790653886,""
"index","6",2001,"unique","all","unique","1",31.4798511324947,""
"index","7",2001,"unique","all","unique","1",3.95982145940491,""
"index","8",2001,"unique","all","unique","1",12.4877113357922,""
"index","9",2001,"unique","all","unique","1",10.6594240348367,""
"index","10",2001,"unique","all","unique","1",42.0729960464818,""
"index","1",2002,"unique","all","unique","1",3241.44040684729,""
"index","2",2002,"unique","all","unique","1",650.398035069183,""
"index","3",2002,"unique","all","unique","1",586.995100641793,""
"index","4",2002,"unique","all","unique","1",210.085956093592,""
"index","5",2002,"unique","all","unique","1",98.4154610127193,""
"index","6",2002,"unique","all","unique","1",114.473571287555,""
"index","7",2002,"unique","all","unique","1",20.3897520086761,""
"index","8",2002,"unique","all","unique","1",17.3407039666098,""
"index","9",2002,"unique","all","unique","1",7.26741897044195,""
"index","10",2002,"unique","all","unique","1",24.7489892293968,""
"index","1",2003,"unique","all","unique","1",2874.65843888465,""
"index","2",2003,"unique","all","unique","1",1453.84609347968,""
"index","3",2003,"unique","all","unique","1",393.762502258813,""
"index","4",2003,"unique","all","unique","1",259.710329538328,""
"index","5",2003,"unique","all","unique","1",77.5261980974411,""
"index","6",2003,"unique","all","unique","1",57.2943031352752,""
"index","7",2003,"unique","all","unique","1",62.9828478407447,""
"index","8",2003,"unique","all","unique","1",5.07330393579407,""
"index","9",2003,"unique","all","unique","1",4.36706442752592,""
"index","10",2003,"unique","all","unique","1",10.339531574402,""
"index","1",2004,"unique","all","unique","1",994.419476254422,""
"index","2",2004,"unique","all","unique","1",1123.94778656472,""
"index","3",2004,"unique","all","unique","1",862.254028516581,""
"index","4",2004,"unique","all","unique","1",167.436903376543,""
"index","5",2004,"unique","all","unique","1",131.544537726163,""
"index","6",2004,"unique","all","unique","1",37.1173728044582,""
"index","7",2004,"unique","all","unique","1",21.2930348503086,""
"index","8",2004,"unique","all","unique","1",10.7063280041822,""
"index","9",2004,"unique","all","unique","1",1.14285897940351,""
"index","10",2004,"unique","all","unique","1",15.9342353500718,""
"index","1",2005,"unique","all","unique","1",1624.9507871801,""
"index","2",2005,"unique","all","unique","1",881.187318165607,""
"index","3",2005,"unique","all","unique","1",532.091431363868,""
"index","4",2005,"unique","all","unique","1",371.8519751423,""
"index","5",2005,"unique","all","unique","1",85.271499643996,""
"index","6",2005,"unique","all","unique","1",75.5611088923435,""
"index","7",2005,"unique","all","unique","1",32.3528219535995,""
"index","8",2005,"unique","all","unique","1",10.748947980655,""
"index","9",2005,"unique","all","unique","1",8.84449259154864,""
"index","10",2005,"unique","all","unique","1",15.0719104523972,""
"index","1",2006,"unique","all","unique","1",4255.38121635022,""
"index","2",2006,"unique","all","unique","1",737.475013094579,""
"index","3",2006,"unique","all","unique","1",241.39508467396,""
"index","4",2006,"unique","all","unique","1",381.429085644612,""
"index","5",2006,"unique","all","unique","1",203.042846988527,""
"index","6",2006,"unique","all","unique","1",50.6213728878342,""
"index","7",2006,"unique","all","unique","1",59.2183357275296,""
"index","8",2006,"unique","all","unique","1",20.5151367767299,""
"index","9",2006,"unique","all","unique","1",20.4694460679276,""
"index","10",2006,"unique","all","unique","1",8.91353074375598,""
"index","1",2007,"unique","all","unique","1",2100.10398680669,""
"index","2",2007,"unique","all","unique","1",3026.09399070922,""
"index","3",2007,"unique","all","unique","1",386.305655573642,""
"index","4",2007,"unique","all","unique","1",116.101535689544,""
"index","5",2007,"unique","all","unique","1",154.371003759944,""
"index","6",2007,"unique","all","unique","1",142.663905121872,""
"index","7",2007,"unique","all","unique","1",28.9122166494172,""
"index","8",2007,"unique","all","unique","1",26.8036945982324,""
"index","9",2007,"unique","all","unique","1",13.5519089512807,""
"index","10",2007,"unique","all","unique","1",14.1369031494763,""
"index","1",2008,"unique","all","unique","1",2921.97865790539,""
"index","2",2008,"unique","all","unique","1",1456.01950076548,""
"index","3",2008,"unique","all","unique","1",1396.19729705622,""
"index","4",2008,"unique","all","unique","1",211.944596511597,""
"index","5",2008,"unique","all","unique","1",67.3161045808862,""
"index","6",2008,"unique","all","unique","1",72.3355208874949,""
"index","7",2008,"unique","all","unique","1",92.7964859966339,""
"index","8",2008,"unique","all","unique","1",11.3981403464122,""
"index","9",2008,"unique","all","unique","1",24.6669563357373,""
"index","10",2008,"unique","all","unique","1",14.8657970636031,""
"index","1",2009,"unique","all","unique","1",3193.37903882544,""
"index","2",2009,"unique","all","unique","1",1261.1373022963,""
"index","3",2009,"unique","all","unique","1",692.685803319481,""
"index","4",2009,"unique","all","unique","1",804.040574271558,""
"index","5",2009,"unique","all","unique","1",117.262263613503,""
"index","6",2009,"unique","all","unique","1",40.2905169511461,""
"index","7",2009,"unique","all","unique","1",85.7047010003548,""
"index","8",2009,"unique","all","unique","1",61.248200819323,""
"index","9",2009,"unique","all","unique","1",14.2333112664371,""
"index","10",2009,"unique","all","unique","1",25.74753089861,""
"index","1",2010,"unique","all","unique","1",3580.38641947368,""
"index","2",2010,"unique","all","unique","1",1514.31728131807,""
"index","3",2010,"unique","all","unique","1",481.892357474765,""
"index","4",2010,"unique","all","unique","1",266.364017303614,""
"index","5",2010,"unique","all","unique","1",250.334202973436,""
"index","6",2010,"unique","all","unique","1",79.1400955933551,""
"index","7",2010,"unique","all","unique","1",20.8059730532321,""
"index","8",2010,"unique","all","unique","1",19.3548265546744,""
"index","9",2010,"unique","all","unique","1",18.9934241379789,""
"index","10",2010,"unique","all","unique","1",26.6048224266882,""
"index","1",2011,"unique","all","unique","1",2967.42805358992,""
"index","2",2011,"unique","all","unique","1",2711.28525317238,""
"index","3",2011,"unique","all","unique","1",686.239325069926,""
"index","4",2011,"unique","all","unique","1",233.20397611379,""
"index","5",2011,"unique","all","unique","1",191.125901551365,""
"index","6",2011,"unique","all","unique","1",185.603416746872,""
"index","7",2011,"unique","all","unique","1",28.1111576181465,""
"index","8",2011,"unique","all","unique","1",14.7002953395789,""
"index","9",2011,"unique","all","unique","1",20.3590838713628,""
"index","10",2011,"unique","all","unique","1",27.1240053548432,""
"index","1",2012,"unique","all","unique","1",1360.94350897233,""
"index","2",2012,"unique","all","unique","1",3901.50252022427,""
"index","3",2012,"unique","all","unique","1",1470.29829931789,""
"index","4",2012,"unique","all","unique","1",344.348055958064,""
"index","5",2012,"unique","all","unique","1",164.380445229132,""
"index","6",2012,"unique","all","unique","1",99.3460503248787,""
"index","7",2012,"unique","all","unique","1",57.9667299911013,""
"index","8",2012,"unique","all","unique","1",20.3168858298154,""
"index","9",2012,"unique","all","unique","1",6.47439295550475,""
"index","10",2012,"unique","all","unique","1",22.3392807810584,""
"index","1",2013,"unique","all","unique","1",1715.0132302218,""
"index","2",2013,"unique","all","unique","1",880.780717334392,""
"index","3",2013,"unique","all","unique","1",2045.93568231118,""
"index","4",2013,"unique","all","unique","1",593.774304871573,""
"index","5",2013,"unique","all","unique","1",191.461546888206,""
"index","6",2013,"unique","all","unique","1",50.8815795291734,""
"index","7",2013,"unique","all","unique","1",53.2250344934509,""
"index","8",2013,"unique","all","unique","1",46.8537014198817,""
"index","9",2013,"unique","all","unique","1",10.7020498033315,""
"index","10",2013,"unique","all","unique","1",39.3268721434759,""
"index","1",2014,"unique","all","unique","1",4037.15031461799,""
"index","2",2014,"unique","all","unique","1",2114.64655160663,""
"index","3",2014,"unique","all","unique","1",445.569356219622,""
"index","4",2014,"unique","all","unique","1",826.926545371442,""
"index","5",2014,"unique","all","unique","1",351.920961104172,""
"index","6",2014,"unique","all","unique","1",79.3520235691025,""
"index","7",2014,"unique","all","unique","1",24.1804100436032,""
"index","8",2014,"unique","all","unique","1",27.288140712851,""
"index","9",2014,"unique","all","unique","1",16.3279861672762,""
"index","10",2014,"unique","all","unique","1",5.69490539764471,""
"index","1",2015,"unique","all","unique","1",3171.68289930965,""
"index","2",2015,"unique","all","unique","1",2600.51893631571,""
"index","3",2015,"unique","all","unique","1",1389.50357641563,""
"index","4",2015,"unique","all","unique","1",375.381021555883,""
"index","5",2015,"unique","all","unique","1",691.837980046161,""
"index","6",2015,"unique","all","unique","1",224.664878833477,""
"index","7",2015,"unique","all","unique","1",101.933198159802,""
"index","8",2015,"unique","all","unique","1",24.9834594017,""
"index","9",2015,"unique","all","unique","1",20.247290040711,""
"index","10",2015,"unique","all","unique","1",31.2752490196844,""
"index","1",2016,"unique","all","unique","1",1671.42825523281,""
"index","2",2016,"unique","all","unique","1",2065.15450937989,""
"index","3",2016,"unique","all","unique","1",1383.7368701651,""
"index","4",2016,"unique","all","unique","1",691.086580285802,""
"index","5",2016,"unique","all","unique","1",205.423954566554,""
"index","6",2016,"unique","all","unique","1",356.567668961125,""
"index","7",2016,"unique","all","unique","1",102.987436615175,""
"index","8",2016,"unique","all","unique","1",22.5285934050446,""
"index","9",2016,"unique","all","unique","1",2.59678144716587,""
"index","10",2016,"unique","all","unique","1",33.4834601541877,""
"index","1",2017,"unique","all","unique","1",6521.15533979448,""
"index","2",2017,"unique","all","unique","1",1391.71228785312,""
"index","3",2017,"unique","all","unique","1",1257.00473028615,""
"index","4",2017,"unique","all","unique","1",627.675397270481,""
"index","5",2017,"unique","all","unique","1",268.330691297655,""
"index","6",2017,"unique","all","unique","1",88.8178543844958,""
"index","7",2017,"unique","all","unique","1",121.430986218016,""
"index","8",2017,"unique","all","unique","1",58.8160325515523,""
"index","9",2017,"unique","all","unique","1",2.37578916022392,""
"index","10",2017,"unique","all","unique","1",17.268691337031,""
"index","1",2018,"unique","all","unique","1",3516.59286079783,""
"index","2",2018,"unique","all","unique","1",2174.58792020022,""
"index","3",2018,"unique","all","unique","1",613.029860240338,""
"index","4",2018,"unique","all","unique","1",599.414902530385,""
"index","5",2018,"unique","all","unique","1",197.989616183646,""
"index","6",2018,"unique","all","unique","1",133.933329580301,""
"index","7",2018,"unique","all","unique","1",45.4968272511914,""
"index","8",2018,"unique","all","unique","1",69.6613771423512,""
"index","9",2018,"unique","all","unique","1",7.14181368963125,""
"index","10",2018,"unique","all","unique","1",5.28844614663763,""
"index","1",2019,"unique","all","unique","1",15323.3459831575,""
"index","2",2019,"unique","all","unique","1",1908.59310148051,""
"index","3",2019,"unique","all","unique","1",1259.12505020258,""
"index","4",2019,"unique","all","unique","1",337.572330259816,""
"index","5",2019,"unique","all","unique","1",237.44254267896,""
"index","6",2019,"unique","all","unique","1",82.076217700558,""
"index","7",2019,"unique","all","unique","1",67.5939074310438,""
"index","8",2019,"unique","all","unique","1",16.2363010102188,""
"index","9",2019,"unique","all","unique","1",22.7896532876584,""
"index","10",2019,"unique","all","unique","1",9.22070770877333,""
"index.var","1",1985,"unique","all","unique","1",NA,"NA"
"index.var","2",1985,"unique","all","unique","1",NA,"NA"
"index.var","3",1985,"unique","all","unique","1",NA,"NA"
"index.var","4",1985,"unique","all","unique","1",NA,"NA"
"index.var","5",1985,"unique","all","unique","1",NA,"NA"
"index.var","6",1985,"unique","all","unique","1",NA,"NA"
"index.var","7",1985,"unique","all","unique","1",NA,"NA"
"index.var","8",1985,"unique","all","unique","1",NA,"NA"
"index.var","9",1985,"unique","all","unique","1",NA,"NA"
"index.var","10",1985,"unique","all","unique","1",NA,"NA"
"index.var","1",1986,"unique","all","unique","1",NA,"NA"
"index.var","2",1986,"unique","all","unique","1",NA,"NA"
"index.var","3",1986,"unique","all","unique","1",NA,"NA"
"index.var","4",1986,"unique","all","unique","1",NA,"NA"
"index.var","5",1986,"unique","all","unique","1",NA,"NA"
"index.var","6",1986,"unique","all","unique","1",NA,"NA"
"index.var","7",1986,"unique","all","unique","1",NA,"NA"
"index.var","8",1986,"unique","all","unique","1",NA,"NA"
"index.var","9",1986,"unique","all","unique","1",NA,"NA"
"index.var","10",1986,"unique","all","unique","1",NA,"NA"
"index.var","1",1987,"unique","all","unique","1",NA,"NA"
"index.var","2",1987,"unique","all","unique","1",NA,"NA"
"index.var","3",1987,"unique","all","unique","1",NA,"NA"
"index.var","4",1987,"unique","all","unique","1",NA,"NA"
"index.var","5",1987,"unique","all","unique","1",NA,"NA"
"index.var","6",1987,"unique","all","unique","1",NA,"NA"
"index.var","7",1987,"unique","all","unique","1",NA,"NA"
"index.var","8",1987,"unique","all","unique","1",NA,"NA"
"index.var","9",1987,"unique","all","unique","1",NA,"NA"
"index.var","10",1987,"unique","all","unique","1",NA,"NA"
"index.var","1",1988,"unique","all","unique","1",NA,"NA"
"index.var","2",1988,"unique","all","unique","1",NA,"NA"
"index.var","3",1988,"unique","all","unique","1",NA,"NA"
"index.var","4",1988,"unique","all","unique","1",NA,"NA"
"index.var","5",1988,"unique","all","unique","1",NA,"NA"
"index.var","6",1988,"unique","all","unique","1",NA,"NA"
"index.var","7",1988,"unique","all","unique","1",NA,"NA"
"index.var","8",1988,"unique","all","unique","1",NA,"NA"
"index.var","9",1988,"unique","all","unique","1",NA,"NA"
"index.var","10",1988,"unique","all","unique","1",NA,"NA"
"index.var","1",1989,"unique","all","unique","1",NA,"NA"
"index.var","2",1989,"unique","all","unique","1",NA,"NA"
"index.var","3",1989,"unique","all","unique","1",NA,"NA"
"index.var","4",1989,"unique","all","unique","1",NA,"NA"
"index.var","5",1989,"unique","all","unique","1",NA,"NA"
"index.var","6",1989,"unique","all","unique","1",NA,"NA"
"index.var","7",1989,"unique","all","unique","1",NA,"NA"
"index.var","8",1989,"unique","all","unique","1",NA,"NA"
"index.var","9",1989,"unique","all","unique","1",NA,"NA"
"index.var","10",1989,"unique","all","unique","1",NA,"NA"
"index.var","1",1990,"unique","all","unique","1",NA,"NA"
"index.var","2",1990,"unique","all","unique","1",NA,"NA"
"index.var","3",1990,"unique","all","unique","1",NA,"NA"
"index.var","4",1990,"unique","all","unique","1",NA,"NA"
"index.var","5",1990,"unique","all","unique","1",NA,"NA"
"index.var","6",1990,"unique","all","unique","1",NA,"NA"
"index.var","7",1990,"unique","all","unique","1",NA,"NA"
"index.var","8",1990,"unique","all","unique","1",NA,"NA"
"index.var","9",1990,"unique","all","unique","1",NA,"NA"
"index.var","10",1990,"unique","all","unique","1",NA,"NA"
"index.var","1",1991,"unique","all","unique","1",NA,"NA"
"index.var","2",1991,"unique","all","unique","1",NA,"NA"
"index.var","3",1991,"unique","all","unique","1",NA,"NA"
"index.var","4",1991,"unique","all","unique","1",NA,"NA"
"index.var","5",1991,"unique","all","unique","1",NA,"NA"
"index.var","6",1991,"unique","all","unique","1",NA,"NA"
"index.var","7",1991,"unique","all","unique","1",NA,"NA"
"index.var","8",1991,"unique","all","unique","1",NA,"NA"
"index.var","9",1991,"unique","all","unique","1",NA,"NA"
"index.var","10",1991,"unique","all","unique","1",NA,"NA"
"index.var","1",1992,"unique","all","unique","1",NA,"NA"
"index.var","2",1992,"unique","all","unique","1",NA,"NA"
"index.var","3",1992,"unique","all","unique","1",NA,"NA"
"index.var","4",1992,"unique","all","unique","1",NA,"NA"
"index.var","5",1992,"unique","all","unique","1",NA,"NA"
"index.var","6",1992,"unique","all","unique","1",NA,"NA"
"index.var","7",1992,"unique","all","unique","1",NA,"NA"
"index.var","8",1992,"unique","all","unique","1",NA,"NA"
"index.var","9",1992,"unique","all","unique","1",NA,"NA"
"index.var","10",1992,"unique","all","unique","1",NA,"NA"
"index.var","1",1993,"unique","all","unique","1",NA,"NA"
"index.var","2",1993,"unique","all","unique","1",NA,"NA"
"index.var","3",1993,"unique","all","unique","1",NA,"NA"
"index.var","4",1993,"unique","all","unique","1",NA,"NA"
"index.var","5",1993,"unique","all","unique","1",NA,"NA"
"index.var","6",1993,"unique","all","unique","1",NA,"NA"
"index.var","7",1993,"unique","all","unique","1",NA,"NA"
"index.var","8",1993,"unique","all","unique","1",NA,"NA"
"index.var","9",1993,"unique","all","unique","1",NA,"NA"
"index.var","10",1993,"unique","all","unique","1",NA,"NA"
"index.var","1",1994,"unique","all","unique","1",NA,"NA"
"index.var","2",1994,"unique","all","unique","1",NA,"NA"
"index.var","3",1994,"unique","all","unique","1",NA,"NA"
"index.var","4",1994,"unique","all","unique","1",NA,"NA"
"index.var","5",1994,"unique","all","unique","1",NA,"NA"
"index.var","6",1994,"unique","all","unique","1",NA,"NA"
"index.var","7",1994,"unique","all","unique","1",NA,"NA"
"index.var","8",1994,"unique","all","unique","1",NA,"NA"
"index.var","9",1994,"unique","all","unique","1",NA,"NA"
"index.var","10",1994,"unique","all","unique","1",NA,"NA"
"index.var","1",1995,"unique","all","unique","1",NA,"NA"
"index.var","2",1995,"unique","all","unique","1",NA,"NA"
"index.var","3",1995,"unique","all","unique","1",NA,"NA"
"index.var","4",1995,"unique","all","unique","1",NA,"NA"
"index.var","5",1995,"unique","all","unique","1",NA,"NA"
"index.var","6",1995,"unique","all","unique","1",NA,"NA"
"index.var","7",1995,"unique","all","unique","1",NA,"NA"
"index.var","8",1995,"unique","all","unique","1",NA,"NA"
"index.var","9",1995,"unique","all","unique","1",NA,"NA"
"index.var","10",1995,"unique","all","unique","1",NA,"NA"
"index.var","1",1996,"unique","all","unique","1",NA,"NA"
"index.var","2",1996,"unique","all","unique","1",NA,"NA"
"index.var","3",1996,"unique","all","unique","1",NA,"NA"
"index.var","4",1996,"unique","all","unique","1",NA,"NA"
"index.var","5",1996,"unique","all","unique","1",NA,"NA"
"index.var","6",1996,"unique","all","unique","1",NA,"NA"
"index.var","7",1996,"unique","all","unique","1",NA,"NA"
"index.var","8",1996,"unique","all","unique","1",NA,"NA"
"index.var","9",1996,"unique","all","unique","1",NA,"NA"
"index.var","10",1996,"unique","all","unique","1",NA,"NA"
"index.var","1",1997,"unique","all","unique","1",NA,"NA"
"index.var","2",1997,"unique","all","unique","1",NA,"NA"
"index.var","3",1997,"unique","all","unique","1",NA,"NA"
"index.var","4",1997,"unique","all","unique","1",NA,"NA"
"index.var","5",1997,"unique","all","unique","1",NA,"NA"
"index.var","6",1997,"unique","all","unique","1",NA,"NA"
"index.var","7",1997,"unique","all","unique","1",NA,"NA"
"index.var","8",1997,"unique","all","unique","1",NA,"NA"
"index.var","9",1997,"unique","all","unique","1",NA,"NA"
"index.var","10",1997,"unique","all","unique","1",NA,"NA"
"index.var","1",1998,"unique","all","unique","1",NA,"NA"
"index.var","2",1998,"unique","all","unique","1",NA,"NA"
"index.var","3",1998,"unique","all","unique","1",NA,"NA"
"index.var","4",1998,"unique","all","unique","1",NA,"NA"
"index.var","5",1998,"unique","all","unique","1",NA,"NA"
"index.var","6",1998,"unique","all","unique","1",NA,"NA"
